,ALLL3,ABEV3,AEDU3,BRML3,BBSE3,B3SA3,BRPR3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ECOR3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,YDUQ3,EVEN3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN4,COGN3,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MRVE3,NATU3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,QUAL3,RSID3,SBSP3,SANB11,CSNA3,CRUZ3,VIVT4,TIMS3,EGIE3,UGPA3,USIM5,VALE3,VALE5
2013-07-16,8.63,11.770431518554688,13.06,11.362224578857422,9.181370735168455,2.854771614074707,4.986363887786865,8.620858192443848,7.949,9.447410583496094,12.42131519317627,9.47077465057373,45.37596130371094,1.62,11.747058868408203,4.28740930557251,10.617,19.56,23.104,11.011332511901855,1.482,7.064016819000244,12.357779502868652,11.297801971435549,11.154955863952637,7.706552505493164,10.804824829101562,3.0241384506225586,6.324,5.99,20.331684112548828,6.516092300415039,12.380807876586914,6.410890102386475,21.652437210083008,136.30154418945312,9.796780586242676,11.25083351135254,7.409999847412109,12.267512321472168,3.208322525024414,9.541933059692385,5.319277286529541,1.5653202533721924,6.597749710083008,12.72757625579834,7.139294147491455,6.993509769439697,4.182,8.669866561889648,5.573098182678223,3.801326751708984,19.5,32.96043014526367,98.12,794.1492309570312,7.6158766746521,7.439241886138916,9.747934341430664,63.75,17.684537887573242,7.0466084480285645,3.7755744457244873,24.85,30.934,6.477458477020264,15.507750511169434,22.999223709106445,6.152180194854736,18.430849075317383,23.01
2013-07-17,8.7,11.671156883239746,13.14,11.333296775817873,9.47141933441162,2.9036314487457275,4.999083518981934,8.863320350646973,8.154,9.486536979675291,12.53321933746338,9.612381935119627,45.54594421386719,1.62,11.879440307617188,4.308846950531006,10.668,19.41,21.937,10.690651893615724,1.479,7.1700825691223145,12.55978012084961,11.386816024780272,11.3221435546875,8.013400077819824,10.819144248962402,3.011667966842652,6.196,6.01,20.199846267700195,6.619429588317871,12.492681503295898,6.5898756980896,21.74334144592285,137.72134399414062,10.07076644897461,11.671549797058104,7.869999885559082,12.624818801879885,3.2557930946350098,9.664443969726562,5.146929740905762,1.524753451347351,6.657535076141357,12.688414573669434,7.432690143585205,7.12886905670166,4.219,8.571503639221191,5.543174743652344,3.931046485900879,19.06,32.40019989013672,98.11,839.5292358398438,7.809196949005127,7.585664749145508,9.691696166992188,66.25,18.23350715637207,7.0359392166137695,3.859048366546631,24.55,30.483,6.469644546508789,15.809588432312012,23.210865020751957,6.464859962463379,18.790847778320312,23.25
2013-07-18,8.65,11.53879165649414,12.99,11.67462921142578,9.518880844116213,2.943182945251465,4.999083518981934,8.583146095275879,8.031,9.65174674987793,12.639530181884766,9.589726448059082,45.30985641479492,1.74,12.05362319946289,4.448169231414795,10.786,19.81,22.024,10.71962547302246,1.511,7.148868083953857,12.70831298828125,11.489523887634276,11.396446228027344,8.060606956481934,10.95518970489502,2.949314594268799,6.026,6.09,20.265769958496094,6.688322067260742,12.418098449707031,6.484111309051514,21.55326271057129,136.30154418945312,10.211459159851074,11.847976684570312,7.769999980926514,13.021825790405272,3.2557930946350098,9.678056716918944,5.389782905578613,1.530348777770996,6.602020263671875,12.72757625579834,7.726085186004639,7.207828044891357,4.194,8.57852840423584,5.543174743652344,3.9197652339935294,18.7,34.08089828491211,97.04,875.8331909179688,7.90077018737793,7.604558944702148,9.791672706604004,68.25,18.602096557617188,6.961259841918945,3.8462045192718506,24.54,30.699,6.641542911529541,15.735222816467283,23.267009735107425,6.346548557281494,18.6787223815918,23.3
2013-07-19,8.65,11.521527290344238,12.85,11.72091007232666,9.466146469116213,2.871058702468872,4.986363887786865,8.424193382263184,7.901,9.464798927307127,12.488458633422852,9.629375457763672,45.6120491027832,1.71,12.04665756225586,4.450313091278076,11.014,19.89,21.645,10.746671676635742,1.493,7.130918025970459,12.654842376708984,11.510064125061035,11.5357666015625,8.01930046081543,10.883586883544922,2.8807260990142822,5.873,5.69,20.275182723999023,6.516092300415039,12.492681503295898,6.598010540008545,21.21442604064941,144.11048889160156,10.174434661865234,11.73940658569336,7.71999979019165,13.156807899475098,3.243926286697388,9.6814603805542,5.311444282531738,1.513562560081482,6.525152683258057,12.845060348510742,8.410675048828125,7.248435020446777,4.108,8.452065467834473,5.393561840057373,3.942325592041016,18.48,37.16218566894531,96.74,898.5231323242188,7.916032791137695,7.547877311706543,9.766679763793944,68.25,18.594253540039062,7.0146026611328125,3.852627277374268,24.57,30.812,6.602474689483643,15.748347282409668,23.12879753112793,6.388803005218506,18.25379943847656,23.07
2013-07-22,8.85,11.682668685913086,13.01,12.05066967010498,9.492513656616213,2.8850176334381104,4.986363887786865,8.653183937072754,8.202,9.703919410705566,12.734643936157228,9.618047714233398,45.69704055786133,1.78,12.088462829589844,4.566076278686523,11.141,20.04,21.868,10.82780647277832,1.518,7.179872989654541,12.732077598571776,11.55799388885498,11.749391555786133,7.93668794631958,11.098396301269531,3.005432605743408,6.051,5.74,20.435279846191406,6.602207183837891,12.828307151794434,6.817673206329346,21.735076904296875,149.07980346679688,10.300318717956545,11.888694763183594,7.989999771118164,13.037704467773438,3.3072221279144287,9.841398239135742,5.40545129776001,1.5177589654922483,6.537965297698975,12.9312162399292,8.997467041015625,7.243919849395752,4.194,8.620683670043945,5.5356950759887695,4.1115241050720215,19.04,42.8578987121582,98.07,903.0611572265624,8.038130760192871,7.699024200439453,9.84166431427002,72.5,18.66483688354492,7.201302528381348,4.045257568359375,25.48,31.497,6.829067707061768,15.70460033416748,23.297237396240234,6.616974830627441,18.537078857421875,23.51
2013-07-23,8.8,11.767553329467772,13.05,11.906039237976074,9.492513656616213,2.8873438835144043,4.966010570526123,8.76094913482666,8.325,10.021296501159668,12.891312599182127,9.79930591583252,45.6120491027832,1.7,12.04665756225586,4.555357933044434,11.327,19.94,22.229,10.708036422729492,1.531,7.163553237915039,12.672663688659668,11.605924606323242,11.50790309906006,8.40099811553955,11.234441757202148,3.0179028511047363,5.949,5.78,19.92675018310547,6.659616947174072,12.537431716918944,6.7281813621521,21.363183975219727,146.95008850097656,10.566899299621582,12.33655834197998,7.840000152587891,13.013882637023926,3.3626060485839844,9.974115371704102,5.389782905578613,1.513562560081482,6.5763983726501465,12.860724449157717,9.779854774475098,7.401839256286621,4.116,8.467523574829102,5.56561803817749,4.015645980834961,19.05,41.08382415771485,98.51,889.4471435546875,8.190754890441895,7.750980854034424,9.747934341430664,71.25,18.79031181335449,7.473352432250977,4.167257308959961,25.39,31.769,6.680610179901123,15.83583641052246,23.383625030517575,6.507113456726074,18.89707565307617,23.89
2013-07-24,8.75,11.653892517089844,12.91,11.888683319091797,9.518880844116213,2.8640782833099365,4.986363887786865,8.620858192443848,8.195,9.895212173461914,12.790603637695312,9.742663383483888,45.2720832824707,1.76,12.192974090576172,4.54464054107666,11.209,20.1,22.141,10.673262596130373,1.504,7.0803327560424805,12.417193412780762,11.325191497802734,11.284988403320312,8.19201946258545,11.384804725646973,2.961784601211548,5.856,5.66,19.663070678710938,6.498866558074951,12.64184856414795,6.703774452209473,20.958232879638672,139.85107421875,10.677974700927734,12.363697052001951,7.889999866485596,12.87096118927002,3.3230464458465576,9.855010986328123,5.170431613922119,1.5317472219467163,6.452556133270264,12.657084465026855,9.38866138458252,7.241666316986084,4.129,8.438011169433594,5.35615873336792,3.86336612701416,18.62,43.231388092041016,98.96,853.1431884765625,8.119529724121094,7.741533279418945,9.979134559631348,69.25,18.280561447143555,7.5640339851379395,4.0516791343688965,24.98,31.056,6.610288619995117,15.813960075378418,23.45272827148437,6.447958469390869,18.83216094970703,23.92
2013-07-25,8.9,11.659649848937988,12.96,11.917609214782717,9.55052375793457,2.924570322036743,4.859160423278809,8.604697227478027,8.209,9.995209693908691,12.639530181884766,9.770984649658203,45.829246520996094,1.8,12.464703559875488,4.673265933990479,11.31,20.43,22.199,10.721561431884766,1.522,6.975897789001465,12.77366542816162,11.537452697753906,11.5357666015625,8.174105644226074,11.54233169555664,3.042844533920288,5.949,5.76,19.77607536315918,6.590724945068359,12.74626350402832,6.874622344970703,20.71030616760254,146.2401885986328,10.900124549865724,12.587632179260254,8.140000343322754,13.069464683532717,3.3230464458465576,9.868619918823242,5.248771667480469,1.5317472219467163,6.634048938751221,13.502978324890137,9.682056427001951,7.28227424621582,4.248,8.430986404418945,5.460888862609863,3.931046485900879,19.28,46.03255844116211,98.48,889.4471435546875,8.256889343261719,7.954085826873779,10.260324478149414,70.5,18.38251304626465,7.339993476867676,4.109468460083008,24.89,31.009,6.641542911529541,15.866456985473633,23.45272827148437,6.600072383880615,19.038719177246094,24.07
2013-07-26,8.92,11.659649848937988,13.41,11.917609214782717,9.55052375793457,2.924570322036743,4.859160423278809,8.604697227478027,8.058,9.995209693908691,12.639530181884766,9.770984649658203,45.829246520996094,1.79,12.464703559875488,4.6389665603637695,11.209,20.72,22.258,10.721561431884766,1.498,6.975897789001465,12.77366542816162,11.537452697753906,11.5357666015625,8.174105644226074,11.54233169555664,3.042844533920288,5.958,5.86,19.77607536315918,6.590724945068359,12.74626350402832,6.874622344970703,20.71030616760254,146.2401885986328,10.900124549865724,12.587632179260254,8.140000343322754,13.069464683532717,3.3230464458465576,9.868619918823242,5.248771667480469,1.5317472219467163,6.634048938751221,13.502978324890137,9.682056427001951,7.28227424621582,4.235,8.430986404418945,5.460888862609863,3.931046485900879,19.4,46.03255844116211,98.48,889.4471435546875,8.256889343261719,7.954085826873779,10.260324478149414,70.5,18.500150680541992,7.339993476867676,4.109468460083008,25.31,31.844,6.71186637878418,15.866456985473633,23.45272827148437,6.600072383880615,19.038719177246094,24.16
2013-07-29,8.79,11.672595977783203,13.41,11.871328353881836,9.57161808013916,2.891997814178467,4.892232894897461,8.445747375488281,8.052,9.995209693908691,12.69548225402832,9.855951309204102,45.8481330871582,1.75,12.45076847076416,4.681839942932129,11.065,20.31,22.17,10.563150405883787,1.485,7.016692161560059,12.862784385681152,11.475828170776367,11.340716361999512,7.941242694854736,11.49936866760254,3.042844533920288,5.796,5.97,19.03211784362793,6.785919189453125,12.828307151794434,6.972250461578369,21.0656681060791,140.56094360351562,10.729806900024414,12.472274780273438,8.239999771118164,13.180628776550291,3.3230464458465576,9.865220069885254,5.311444282531738,1.5597246885299685,6.800593376159668,13.761445045471191,9.584258079528809,7.322883129119873,4.264,8.754175186157227,5.573098182678223,3.902846097946167,19.28,41.737430572509766,98.02,903.0611572265624,8.078831672668457,7.878511428833008,10.43528652191162,69.25,18.41388511657715,7.307990550994873,4.552520751953125,25.25,31.581,6.625915050506592,15.748347282409668,23.366344451904297,7.969101428985596,18.790847778320312,23.88
2013-07-30,8.79,11.807838439941406,13.53,11.65148639678955,9.6981840133667,2.81056547164917,4.866791725158691,8.429586410522461,8.004,9.738699913024902,12.835362434387209,9.714341163635254,46.41474914550781,1.72,12.541341781616213,4.606807708740234,10.964,19.96,21.937,10.74860382080078,1.467,6.99221658706665,12.61325454711914,11.270413398742676,11.238548278808594,7.953186511993408,11.384804725646973,2.936843156814575,5.609,5.74,18.62718391418457,6.6136884689331055,13.201224327087402,6.9803853034973145,20.66071891784668,139.14114379882812,10.500253677368164,12.153342247009276,8.199999809265137,13.140924453735352,3.3309576511383057,9.94348430633545,5.170431613922119,1.5471349954605105,6.856109142303467,13.85543441772461,9.486458778381348,7.3770270347595215,4.268,8.508269309997559,5.348678588867188,3.733647346496582,19.2,39.49649429321289,97.61,893.9851684570312,7.880422592163086,7.774597644805908,10.372802734375,68.25,18.35114097595215,7.398673057556152,4.282836437225342,24.03,31.684,6.5634074211120605,15.813960075378418,23.28860092163086,7.614168167114258,18.33052444458008,23.44
2013-07-31,8.82,12.37182903289795,13.74,11.697769165039062,9.724553108215332,2.8617513179779053,4.808279037475586,8.324515342712402,7.895,9.738699913024902,12.684290885925291,9.95790672302246,45.89535140991211,1.66,12.471670150756836,4.4717512130737305,10.888,20.04,22.238,10.864513397216797,1.467,6.9367356300354,12.541959762573242,11.154012680053713,11.09922695159912,7.797942638397217,11.492207527160645,2.8557844161987305,5.464,5.62,18.269325256347656,6.780178070068359,13.141557693481444,6.907165050506592,20.991289138793945,130.622314453125,10.80385684967041,12.370487213134766,7.820000171661377,13.109166145324709,3.31117844581604,9.90945816040039,4.990250110626221,1.5499333143234253,6.939380645751953,13.863265991210938,9.38866138458252,7.331906795501709,4.235,8.487192153930664,5.393561840057373,3.660328149795532,19.3,39.12300491333008,97.23,834.9912109375,7.824460506439209,7.694300651550293,10.43528652191162,66.5,18.35114097595215,7.259981155395508,4.218626499176025,24.64,30.915,6.625915050506592,15.923333168029783,23.387941360473636,7.360644340515137,18.30691337585449,23.25
2013-08-01,9.24,12.646631240844728,13.51,11.853971481323242,9.84584617614746,2.9036314487457275,4.871881008148193,8.464603424072266,8.113,9.825654029846191,12.95285987854004,9.75399112701416,46.91525650024414,1.65,12.506509780883787,4.437450885772705,10.871,20.54,22.705,10.866445541381836,1.479,7.232136249542236,12.880610466003418,11.40050983428955,11.480037689208984,7.881533622741699,11.664055824279783,2.9119021892547607,5.507,5.65,18.45766830444336,6.544796466827393,13.21613597869873,6.923437118530273,21.44582748413086,133.4619140625,11.27037239074707,12.947277069091797,8.0,13.180628776550291,3.4179904460906982,10.238014221191406,5.475956916809082,1.5499333143234253,6.845433235168457,13.910260200500488,9.38866138458252,7.338671684265137,4.305,8.599609375,5.341197490692139,3.8577258586883545,18.74,38.74951553344727,97.71,857.6812133789062,8.190754890441895,8.001317024230957,10.266573905944824,66.75,18.36682891845703,7.44134521484375,4.250730991363525,24.08,31.037,6.805630207061768,16.085186004638672,23.45272827148437,7.3775458335876465,18.489866256713867,23.58
2013-08-02,9.23,12.518580436706545,13.51,11.81347370147705,10.014602661132812,2.8268520832061768,4.833718776702881,8.340289115905762,8.024,9.803915023803713,12.762622833251951,9.612381935119627,47.40631866455078,1.67,12.429864883422852,4.41815710067749,10.651,20.84,22.345,10.876104354858398,1.471,7.207168579101562,12.536016464233398,11.201942443847656,11.210684776306152,7.762117862701416,11.49936866760254,2.8183722496032715,5.405,5.52,18.212818145751957,6.464420795440674,13.29818058013916,6.72004508972168,21.189632415771484,128.4925994873047,11.166701316833496,12.804776191711426,7.699999809265137,13.164749145507812,3.4219460487365723,10.180133819580078,5.32711124420166,1.5317472219467163,6.883866310119629,13.549972534179688,8.606271743774414,7.185266971588135,4.223,8.520916938781738,5.16914176940918,3.7167270183563232,18.35,39.40312194824219,96.09,821.377197265625,8.139880180358887,7.939913749694824,9.991631507873535,65.25,17.12773323059082,7.254648685455322,4.141573429107666,23.33,31.159,6.938458442687988,15.8533353805542,23.755062103271484,7.309938907623291,18.44265365600586,23.47
2013-08-05,9.13,12.430819511413574,13.41,11.385366439819336,10.230820655822754,2.7686855792999268,4.856616020202637,8.18933391571045,7.86,9.847389221191406,12.426909446716309,9.669026374816896,47.11355972290039,1.65,12.367158889770508,4.424588203430176,10.794,20.47,22.647,10.856785774230955,1.466,7.115622520446777,12.589489936828612,11.229331016540527,11.284988403320312,7.839738368988037,11.5280122756958,2.87449049949646,5.524,5.63,18.03388977050781,6.590724945068359,13.275806427001951,6.907165050506592,20.74336242675781,128.4925994873047,11.107461929321287,12.716562271118164,7.5,13.418832778930664,3.378430128097534,10.020112991333008,5.444621562957764,1.4855856895446775,6.764296054840088,13.698785781860352,8.508474349975586,7.230387210845947,4.219,8.549019813537598,5.311275005340576,3.7787678241729736,18.14,41.17719650268555,95.84,825.9152221679688,8.027956008911133,7.864340305328369,9.93539333343506,65.25,17.339479446411133,7.254648685455322,4.212204933166504,23.33,31.515,7.032222747802734,15.857711791992188,24.0314884185791,7.504308700561523,18.619701385498047,23.74
2013-08-06,8.74,12.315718650817873,13.26,11.281232833862305,10.230820655822754,2.689580202102661,4.709059715270996,7.944032669067383,7.689,9.743047714233398,11.984890937805176,9.425459861755373,45.98978805541992,1.58,12.262648582458496,4.2981276512146,10.871,19.84,23.202,10.721561431884766,1.495,7.022412300109863,12.36966323852539,10.969138145446776,10.857738494873049,7.7024078369140625,11.420607566833496,2.7747247219085693,5.354,5.33,17.657209396362305,6.487385272979736,12.992389678955078,6.687502861022949,19.916933059692383,124.94307708740234,10.966767311096191,12.55370044708252,7.070000171661377,13.363250732421877,3.279528856277466,9.788585662841797,5.389782905578613,1.497381567955017,6.661805152893066,13.244510650634766,8.899667739868164,7.2867841720581055,4.145,8.536375045776367,5.1092963218688965,3.682887077331543,17.78,38.28265380859375,94.49,780.5352783203125,7.799022674560547,7.689577579498291,10.035371780395508,62.25,16.837566375732422,7.131957054138184,4.160836219787598,22.68,30.868,6.875950336456299,15.967071533203123,23.60389709472656,7.276135921478271,18.478063583374023,23.43
2013-08-07,8.56,12.252413749694824,13.05,11.061393737792969,10.336294174194336,2.703540802001953,4.711604118347168,7.981771469116211,7.717,9.995209693908691,11.928942680358888,9.402802467346191,45.78202819824219,1.53,11.997883796691896,4.435306072235107,11.209,19.56,22.9,10.586333274841309,1.531,6.940852642059326,12.476606369018556,10.818500518798828,10.718417167663574,7.69046688079834,11.191479682922363,2.7809598445892334,5.319,5.46,17.619539260864258,6.481645107269287,12.67168140411377,6.671231269836426,19.916933059692383,124.23316955566406,11.225940704345703,12.98120403289795,6.869999885559082,13.395011901855469,3.2759385108947754,9.770505905151367,5.358447551727295,1.5002224445343018,6.478179931640625,13.424654960632324,8.606271743774414,7.280017375946045,4.112,8.533565521240234,5.049450874328613,3.812607526779175,17.85,37.44230270385742,94.16,753.3073120117188,7.793934822082519,7.675406455993652,9.747934341430664,60.5,16.586610794067383,7.142624855041504,4.167257308959961,22.87,30.896,6.868136405944824,15.927701950073242,23.150390625,7.385995388031006,18.885276794433597,24.0
2013-08-08,8.79,12.373269081115724,13.79,10.93411922454834,10.494500160217283,2.815218448638916,4.782837867736816,8.245943069458008,7.983,10.425626754760742,12.370960235595703,9.84462070465088,46.641387939453125,1.67,11.983951568603516,4.413869857788086,11.395,20.04,23.533,10.820079803466797,1.575,6.9574971199035645,12.761783599853516,11.523758888244627,11.284988403320312,7.821825981140137,11.33468246459961,2.8931963443756104,5.524,5.8,18.01506233215332,6.584983825683594,13.12664031982422,6.85835075378418,19.983049392700195,134.88172912597656,11.322206497192385,13.130494117736816,7.230000019073486,13.498235702514648,3.355742931365967,10.052412033081056,5.640470504760742,1.5556281805038452,6.813404560089111,13.863265991210938,9.193063735961914,7.381537914276123,4.153,8.712018966674805,4.997086524963379,4.060764789581299,18.01,40.43021774291992,93.75,807.7632446289062,8.043219566345215,7.864340305328369,10.047870635986328,64.75,16.978727340698242,7.334660530090332,4.432579517364502,22.95,31.562,7.125986099243164,16.076438903808594,23.456222534179688,7.664872646331787,19.5816707611084,24.71
2013-08-09,9.04,12.255289077758787,13.92,11.107674598693848,10.515597343444824,2.7198269367218018,4.841351509094238,8.302553176879883,8.058,10.908212661743164,12.645130157470703,9.99189281463623,47.68961715698242,1.78,12.311421394348145,4.388143539428711,11.666,20.83,23.289,10.866445541381836,1.599,7.020748615264893,12.77366542816162,11.56484031677246,11.331429481506348,7.672554492950439,11.384804725646973,3.005432605743408,5.711,5.97,17.97739601135254,6.722768306732178,13.410053253173828,6.866486549377441,20.206186294555664,137.72134399414062,11.477710723876951,13.19835376739502,7.449999809265137,13.831717491149902,3.371704578399658,10.100550651550291,5.765814304351807,1.5130083560943604,6.969336986541748,13.792776107788086,9.975452423095703,7.444704055786133,4.264,9.059097290039062,4.839993000030518,4.258162498474121,18.2,41.737430572509766,96.09,816.8392333984375,8.18057918548584,8.067442893981934,10.154097557067873,71.75,16.939517974853516,7.388002872467041,4.6361494064331055,23.18,31.309,7.196308612823486,15.945199966430664,23.69078826904297,7.986003875732422,20.508228302001957,25.52
2013-08-12,8.79,12.180477142333984,13.92,11.252305030822754,10.288827896118164,2.7524003982543945,4.833718776702881,8.437334060668945,8.195,10.99081802368164,12.840956687927246,10.110846519470217,48.16179656982422,1.86,12.081496238708496,4.413869857788086,11.632,20.55,23.941,10.820079803466797,1.616,6.870944976806641,12.654842376708984,11.5511474609375,11.238548278808594,7.738232612609863,11.291722297668455,3.111433267593384,5.915,6.25,18.005645751953125,6.642393112182617,13.18630599975586,6.874622344970703,20.00783920288086,142.690673828125,11.499924659729004,13.286566734313965,7.5,13.776138305664062,3.447516918182373,10.365262031555176,5.742313385009766,1.5272151231765747,6.917949676513672,13.78494358062744,10.95343780517578,7.422146797180176,4.223,8.876426696777344,4.712821960449219,4.269443035125732,18.63,41.737430572509766,95.49,898.5231323242188,8.058480262756348,7.840723991394043,10.154097557067873,72.75,16.868934631347656,7.569370269775391,4.767485618591309,23.54,31.628,7.180679321289063,15.792088508605955,23.56047821044922,8.171920776367188,20.95085334777832,25.82
2013-08-13,8.78,12.400605201721191,13.88,11.628347396850586,10.36793613433838,2.7570533752441406,4.859160423278809,8.679944038391113,8.387,11.06472873687744,13.059173583984377,10.161824226379396,49.2005729675293,1.86,12.325353622436523,4.426731586456299,11.657,20.66,23.63,10.887696266174316,1.647,6.922544956207275,12.922197341918944,11.640159606933594,10.913466453552246,7.762117862701416,11.098396301269531,3.0989623069763184,6.001,6.34,18.024477005004883,6.630911350250244,12.96255588531494,7.021064281463623,20.55328369140625,137.72134399414062,11.403225898742676,13.17055892944336,7.449999809265137,13.799955368041992,3.4794397354125977,10.437458038330078,5.640470504760742,1.5584701299667358,6.91580867767334,14.012081146240234,12.616012573242188,7.546224594116211,4.268,8.852535247802734,4.548246383666992,4.122805118560791,19.24,41.64405822753906,97.04,903.0611572265624,8.058480262756348,7.732089519500732,10.747719764709473,70.0,17.0806827545166,7.468016624450684,4.918521881103516,23.79,31.703,7.258814811706543,15.69585418701172,23.521381378173828,7.909944534301758,21.015771865844727,26.06
2013-08-14,9.54,12.330105781555176,13.41,11.628347396850586,10.230820655822754,2.689580202102661,4.917672157287598,8.585589408874512,8.325,11.09516143798828,13.131908416748049,10.24678897857666,50.85318756103516,1.88,12.10936450958252,4.313132762908936,11.666,20.56,24.029,10.930195808410645,1.62,6.782727241516113,12.922197341918944,11.510064125061035,11.00634765625,7.481487274169922,11.026793479919434,3.123903512954712,6.001,6.5,17.694883346557617,6.544796466827393,12.940180778503418,6.955978870391846,20.503698348999023,148.36988830566406,11.380910873413086,13.15008544921875,8.0,13.784075736999512,3.4235758781433105,10.334321975708008,5.859822750091553,1.5911446809768677,6.669580936431885,14.106069564819336,14.76758098602295,7.338671684265137,4.231,8.991647720336914,4.436036109924316,4.128444194793701,19.25,38.56277084350586,94.81,948.4411010742188,8.200929641723633,8.006041526794434,10.897690773010254,71.75,16.704242706298828,7.361331939697266,5.023590564727783,23.53,31.487,7.27444314956665,15.57336139678955,23.36935234069824,8.281782150268555,21.116100311279297,26.09
2013-08-15,9.33,12.466790199279783,13.51,11.52999782562256,10.230820655822754,2.675621271133423,4.800647735595703,8.453509330749512,8.195,11.229938507080078,12.980828285217283,10.110846519470217,52.50579452514648,1.82,11.858538627624512,4.220950126647949,11.53,20.04,24.467,10.841330528259276,1.627,6.749438285827637,12.387487411499023,11.112929344177246,10.653401374816896,7.338185787200928,11.012471199035645,3.0989623069763184,6.051,6.48,17.32760238647461,6.424234867095947,12.902887344360352,6.874622344970703,20.62766456604004,151.91941833496094,11.343716621398926,13.013602256774902,8.210000038146973,13.688797950744627,3.411604881286621,10.248373985290527,5.679640293121338,1.5485254526138306,6.697415828704834,14.098237037658691,16.33235740661621,7.196547031402588,4.219,8.852535247802734,4.383671760559082,4.416082382202148,19.15,38.37602615356445,93.34,957.51708984375,8.684234619140625,8.42169189453125,10.978922843933104,75.75,16.359180450439453,7.233310222625732,5.122092247009277,23.16,31.346,7.149425983428955,15.582112312316896,22.934978485107425,8.33248519897461,21.33446311950684,26.06
2013-08-16,9.12,12.545917510986328,13.16,11.044036865234377,10.183357238769531,2.722153902053833,4.782837867736816,8.507417678833008,8.121,11.342976570129396,12.95285987854004,10.314762115478516,52.84576416015625,1.89,11.8027982711792,4.180220603942871,11.454,19.86,24.185,10.912813186645508,1.606,6.711156368255615,12.476606369018556,10.996526718139648,10.662690162658691,7.374011039733887,10.926549911499023,3.148844718933105,6.077,6.55,18.099815368652344,6.458680629730225,12.783557891845703,6.947843074798584,22.313575744628903,153.3392333984375,12.095006942749023,13.750606536865234,8.59000015258789,13.506173133850098,3.3517520427703857,10.038658142089844,5.828486442565918,1.6053515672683716,6.541113376617432,14.004249572753906,15.647768020629885,7.095028877258301,4.202,8.557452201843262,4.383671760559082,4.427361488342285,19.47,37.535675048828125,93.69,1039.2010498046875,8.745283126831055,8.398075103759766,11.278857231140137,79.5,17.166942596435547,7.388002872467041,5.48326587677002,23.78,31.281,7.125986099243164,15.542743682861328,22.88285446166992,8.721220970153809,21.600032806396484,26.59
2013-08-19,8.75,12.495562553405762,12.66,10.56385898590088,9.62962818145752,2.633741855621338,4.637825965881348,8.545159339904785,8.113,11.490795135498049,12.600358963012695,10.354412078857422,53.544578552246094,1.88,12.14420223236084,4.212376594543457,11.209,19.25,22.598,10.789172172546388,1.59,6.774407386779785,12.025071144104004,10.750030517578123,10.41191291809082,7.487456798553467,11.019634246826172,3.0989623069763184,5.796,6.73,19.13570785522461,6.349600791931152,12.54489040374756,6.695638656616211,23.83420753479004,144.11048889160156,12.79422378540039,14.508085250854492,8.399999618530273,13.204448699951172,3.311849594116211,9.949277877807615,5.953831195831299,1.6593371629714966,6.305590629577637,13.980752944946287,16.82135009765625,7.049909114837647,3.977,8.138712882995605,4.376191139221191,4.6755194664001465,18.45,35.854976654052734,91.5,1025.5870361328125,8.613011360168457,8.42169189453125,10.997669219970703,76.25,16.625822067260742,7.371999263763428,5.831303596496582,23.7,30.802,7.243189811706543,15.473030090332031,22.37029457092285,9.262073516845703,21.487903594970703,26.72
2013-08-20,8.5,11.941642761230469,12.75,10.673781394958496,9.821078300476074,2.624436378479004,4.566593647003174,8.404987335205078,7.99,11.07777214050293,12.47727108001709,10.02588176727295,52.69466018676758,1.82,11.914277076721191,4.126625061035156,11.175,19.51,22.209,10.818150520324709,1.56,6.699502944946289,12.001307487487791,10.578849792480469,10.281878471374512,7.284448623657227,10.718899726867676,3.0241384506225586,5.873,6.54,18.589502334594727,6.355342388153076,12.470306396484377,6.386484146118164,23.801149368286133,135.5916290283203,12.630578994750977,14.30336093902588,8.550000190734863,13.148866653442385,3.2839183807373047,9.84269905090332,6.071340084075928,1.6479719877243042,6.423352718353272,13.8945951461792,16.33235740661621,6.880710124969482,3.936,7.949014186859131,4.368710517883301,4.596559524536133,18.07,35.66822814941406,90.32,993.821044921875,8.302678108215332,8.09106159210205,10.853949546813965,72.25,16.029802322387695,7.307990550994873,5.627734184265137,23.49,30.314,7.211934089660644,15.56351089477539,22.30947494506836,8.662066459655762,20.880035400390625,25.97
