,ALLL3,AMBV4,BRML3,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DXCO3,ELET3,ELET6,ELPL4,EMBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,LIGT3,PRML3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,PCAR4,PDGR3,PETR3,PETR4,RDCD3,RSID3,SANB11,CSNA3,CRUZ3,TAMM4,TNLP4,USIM3,USIM5,VALE3,VALE5,VIVO4
2011-07-11,12.54,46.52,9.941407203674316,2.1360905170440674,7.334,15.94456672668457,12.535748481750488,11.116394996643066,23.39452171325684,6.32,7.440246105194092,3.866352796554565,15.414,5.061748027801514,1.945,3.681366443634033,11.788475036621094,9.353435516357422,6.120673179626465,10.226064682006836,12.265,26.58,10.424582481384276,15.784791946411133,316.6171264648437,11.384900093078612,12.916742324829102,18.75,10.14679718017578,3.2663495540618896,9.656641960144045,3.986595869064331,19.627960205078125,44.49834060668945,2.844,7.476991653442383,11.333213806152344,1299.3150634765625,5.825642108917236,14.31,1437.0,63.32,3570.142822265625,12.389066696166992,10.290417671203612,22.84000015258789,277.6719665527344,8.250872611999512,10.57477855682373,16.48,35.85,23.0,18.623273849487305,10.815330505371094,26.544496536254883,32.91,
2011-07-12,12.14,45.8,9.997733116149902,2.066435575485229,7.177,15.852890968322754,12.560041427612305,10.926603317260742,23.90929412841797,6.15,7.3462300300598145,3.914520025253296,15.464,5.063034534454346,1.962,3.76085376739502,11.77263641357422,9.21323585510254,6.120673179626465,10.268495559692385,12.367,27.24,10.387969970703123,15.619504928588867,318.746826171875,10.99872589111328,12.518804550170898,18.149999618530277,10.138937950134276,3.197990894317627,9.405258178710938,3.87801194190979,19.5864315032959,43.61815643310547,2.815,7.646655559539795,11.333213806152344,1273.8382568359375,5.779118537902832,14.54,1409.0,62.06,3574.55029296875,12.389066696166992,10.27708339691162,22.549999237060547,273.16278076171875,8.07193660736084,10.326705932617188,16.36,36.75,23.07,17.904029846191406,10.378686904907228,26.565454483032227,33.0,
2011-07-13,12.72,45.98,10.138544082641602,2.1107616424560547,7.361,16.024293899536133,12.851563453674316,11.360414505004885,26.2441463470459,6.28,7.569923877716064,3.947479724884033,15.617,5.198065280914307,1.99,3.782673597335816,12.031316757202148,9.787391662597656,6.094954967498779,10.316231727600098,12.41,27.36,10.516106605529783,15.536860466003418,326.5557556152344,11.013033866882324,12.577516555786133,17.950000762939453,10.264695167541504,3.203935384750366,9.465935707092283,4.149473190307617,19.517221450805664,45.67192459106445,2.885,7.7844977378845215,11.408019065856934,1299.3150634765625,6.02207088470459,14.34,1412.0,62.34,3697.962890625,12.534823417663574,10.397100448608398,22.799999237060547,288.11431884765625,8.10175895690918,10.522855758666992,16.7,36.75,23.15,18.126651763916016,10.462657928466797,26.895557403564453,33.47,
2011-07-14,12.26,46.07,9.873817443847656,2.0368847846984863,7.191,15.90869140625,12.623204231262209,11.333300590515137,27.301271438598636,6.19,7.57154369354248,3.953821182250977,15.701,5.189063549041748,1.949,3.7686476707458496,11.851824760437012,9.7406587600708,5.894360065460205,10.332143783569336,12.359,27.36,10.433734893798828,15.412898063659668,318.746826171875,10.798491477966309,12.368760108947754,17.459999084472656,10.406167984008787,3.126660108566284,9.185659408569336,4.188252925872803,19.932483673095703,44.00934982299805,2.819,7.667860507965088,11.408019065856934,1318.7972412109375,5.742935657501221,14.0,1373.0,63.96,3530.474609375,12.291900634765623,10.20151710510254,23.059999465942383,273.6374206542969,7.8532395362854,10.20555591583252,16.84,36.2,22.51,17.63859748840332,10.286319732666016,26.528772354125977,33.04,
2011-07-15,11.99,45.03,9.716105461120604,2.062213659286499,7.061,15.864846229553224,12.521173477172852,11.387526512145996,27.11742401123047,6.05,7.402963161468506,3.980440855026245,16.107,5.151769638061523,1.94,3.7546193599700928,11.751521110534668,9.733981132507324,5.986942291259766,10.289712905883787,12.231,27.17,10.369668006896973,15.18149757385254,315.9072265625,10.455229759216309,12.068674087524414,17.469999313354492,10.335431098937988,3.120715856552124,9.156763076782228,4.296837329864502,19.90479850769043,44.7917366027832,2.795,7.488922595977783,11.482826232910156,1303.8109130859375,5.799795150756836,13.89,1390.0,64.14,3539.289794921875,12.330768585205078,10.219293594360352,23.0,272.4507751464844,7.803534984588623,9.969021797180176,16.51,35.65,22.84,17.784156799316406,10.042807579040527,26.5130615234375,33.1,
2011-07-18,12.08,45.5,9.716105461120604,2.013667106628418,6.917,15.864846229553224,12.185911178588867,11.306188583374023,26.565881729125977,5.79,7.328399181365967,3.918742656707764,16.048,5.176203727722168,1.92,3.6704564094543457,11.67233180999756,9.46025848388672,5.853213787078857,10.263190269470217,12.274,27.17,10.29644775390625,15.18149757385254,315.9072265625,10.455229759216309,12.068674087524414,17.469999313354492,10.2568359375,3.090994358062744,9.072972297668455,4.149473190307617,19.96708869934082,43.42255783081055,2.717,7.101881980895996,11.445423126220703,1297.81640625,5.763611793518066,13.87,1357.0,62.72,3512.844482421875,12.243314743041992,10.117056846618652,23.3799991607666,266.9922790527344,7.5798659324646,9.778642654418944,16.37,35.71,22.6,17.878341674804688,9.824484825134276,26.591651916503903,33.22,
2011-07-19,12.05,46.08,9.716105461120604,2.007333993911743,7.006,15.896738052368164,12.462861061096191,11.45802116394043,26.188995361328125,5.79,7.388373851776123,3.891704797744751,15.507,5.218640804290772,1.894,3.659546375274658,11.561467170715332,9.67389678955078,6.033234596252441,10.07755184173584,12.078,27.23,10.040183067321776,15.04100513458252,320.1665954589844,10.290749549865724,11.92515468597412,16.479999542236328,10.453324317932127,3.1623260974884038,9.289680480957031,4.017620086669922,20.27853012084961,45.67192459106445,2.729,7.071397304534912,11.445423126220703,1318.7972412109375,5.7687811851501465,14.27,1360.0,61.87,3543.697265625,12.151002883911133,10.068160057067873,23.950000762939453,272.9254150390625,7.589807510375977,9.899791717529297,16.56,35.19,22.25,17.749908447265625,9.782500267028809,26.649288177490234,33.3,
2011-07-20,11.78,45.56,9.856918334960938,2.032663583755493,7.088,15.84491729736328,12.720376968383787,11.54478359222412,26.538305282592773,5.85,7.260317325592041,3.866352796554565,15.65,5.248220443725586,1.876,3.704744577407837,11.693449020385742,9.927594184875488,5.91493558883667,9.997992515563965,11.925,27.14,10.250690460205078,14.6939058303833,335.7845153808594,10.262142181396484,11.729446411132812,16.25,10.24111270904541,3.1623260974884038,9.356133460998535,3.9400596618652335,20.07090187072754,43.7159538269043,2.799,7.32986307144165,11.482826232910156,1296.3177490234375,5.7687811851501465,14.06,1401.0,62.15,3596.588134765625,12.05383586883545,9.94814682006836,24.0,274.112060546875,7.599748611450195,9.755562782287598,16.59,34.3,21.91,17.604341506958008,9.723721504211426,26.649288177490234,33.12,
2011-07-21,11.86,45.33,10.138544082641602,2.104429244995117,7.259,15.90869140625,13.031343460083008,11.430907249450684,27.071462631225582,6.18,7.229519844055176,3.910715103149414,15.997,5.303518295288086,1.894,3.818521738052368,11.6142578125,10.301465034484863,6.125816822052002,10.093464851379396,11.976,27.19,10.360513687133787,15.288934707641602,359.9212341308594,10.676921844482422,12.192623138427734,16.479999542236328,9.90315055847168,3.221766710281372,9.483277320861816,4.033132553100586,19.86327362060547,43.7159538269043,2.848,7.512784481048584,11.819457054138184,1324.791748046875,6.125452518463135,13.47,1414.0,63.6,3812.559814453125,12.364778518676758,10.223740577697754,24.100000381469727,292.62353515625,7.778683662414551,9.951714515686035,16.66,34.3,22.01,18.109525680541992,10.109984397888184,26.72788429260254,33.2,
2011-07-22,12.0,45.52,10.110383987426758,2.0790998935699463,7.273,16.044221878051758,13.152810096740724,11.116394996643066,27.071462631225582,6.26,7.362436771392822,3.885364770889282,16.217,5.235360622406006,1.905,3.81384539604187,11.69872760772705,10.541810035705566,6.110385894775391,10.178327560424805,12.103,27.2,10.397123336791992,15.313725471496582,364.8905944824219,10.498138427734377,11.970820426940918,17.0,10.19395923614502,3.2247390747070312,9.486164093017578,4.033132553100586,19.80098533630371,43.61815643310547,2.877,7.588333606719971,11.542672157287598,1312.802734375,6.363234043121338,13.27,1393.0,62.97,3834.597900390625,12.389066696166992,10.210405349731444,24.239999771118164,299.0313415527344,7.927797794342041,9.807487487792969,16.63,34.31,21.5,18.366403579711918,9.765706062316896,26.811717987060547,33.31,
2011-07-25,11.9,44.52,10.172341346740724,2.0833210945129395,7.197,16.231569290161133,12.875856399536133,10.82357120513916,26.731342315673828,6.24,7.261938571929932,3.9301562309265137,16.386,5.285514831542969,1.889,3.834107160568237,11.619539260864258,10.39493179321289,5.96636962890625,10.104071617126465,11.976,27.11,10.15916347503662,15.18149757385254,347.8528747558594,10.533891677856444,11.814254760742188,16.579999923706055,9.87956714630127,3.156381845474243,9.275233268737791,3.963327884674072,20.13319206237793,43.7159538269043,2.815,7.5472412109375,11.325733184814451,1311.3040771484375,6.378741264343262,13.2,1370.0,63.32,3812.559814453125,12.64656925201416,10.712700843811035,24.690000534057617,291.1995849609375,7.868150234222412,9.63441276550293,16.45,33.8,21.75,18.443464279174805,9.648149490356444,26.80647850036621,33.38,
2011-07-26,11.47,43.86,10.223034858703612,2.0157766342163086,7.177,16.219614028930664,12.603767395019531,10.411455154418944,27.209348678588867,6.32,7.326776027679443,3.8232457637786874,16.056,5.450124263763428,1.89,3.690717458724976,11.6037015914917,10.101178169250488,6.007516384124756,9.860087394714355,11.78,26.86,10.031030654907228,14.95836067199707,348.5627746582031,10.011847496032717,11.696831703186035,15.970000267028809,9.447291374206545,3.114772081375122,9.12497615814209,3.87801194190979,20.160871505737305,42.05337905883789,2.823,7.378906726837158,11.55763339996338,1282.830078125,6.073761463165283,13.42,1310.0,62.16,3627.44140625,12.816615104675291,10.517117500305176,25.09000015258789,280.04522705078125,7.858208179473877,9.403646469116213,16.59,32.75,21.66,17.895465850830078,9.278680801391602,26.76456642150879,33.31,
2011-07-27,11.09,42.98,9.96957015991211,1.9060171842575075,7.081,16.072124481201172,12.31223964691162,10.519905090332031,26.84165382385254,6.04,7.328399181365967,3.752265691757202,15.667,5.291945457458496,1.842,3.5691492557525635,11.482279777526855,9.693925857543944,5.863501071929932,9.65323543548584,11.559,26.96,9.710694313049316,14.859187126159668,339.33404541015625,10.076207160949709,11.68378448486328,15.539999961853027,8.88139533996582,3.0464115142822266,8.94582748413086,3.6918675899505615,20.015535354614254,39.90180969238281,2.741,7.197319030761719,11.385578155517578,1263.3477783203125,5.9962239265441895,13.45,1255.0,60.77,3459.953369140625,12.80203914642334,10.486003875732422,25.0,269.36553955078125,7.356198787689209,9.374801635742188,15.58,32.2,20.95,17.8526554107666,9.261886596679688,26.560211181640625,33.09,
2011-07-28,10.95,43.82,10.121648788452148,1.876467227935791,7.224,16.263460159301758,12.51145076751709,10.221661567687988,27.347230911254883,6.02,7.424036026000977,3.805505990982056,15.65,5.439836502075195,1.813,3.6579878330230713,11.593145370483398,9.834126472473145,5.889218330383301,9.65323543548584,11.559,27.34,9.573409080505373,14.95836067199707,340.0439453125,10.176326751708984,11.742496490478516,15.3100004196167,9.313678741455078,3.0464115142822266,8.971834182739258,3.637575626373291,19.51030158996582,42.05337905883789,2.819,7.290099143981934,11.385578155517578,1269.3424072265625,5.892839431762695,13.7,1289.0,60.96,3534.88232421875,12.661142349243164,10.445995330810549,26.25,270.3148498535156,7.207086086273193,9.39211082458496,16.04,32.3,21.04,18.22940444946289,9.438222885131836,26.801246643066406,33.4,
2011-07-29,10.98,42.78,9.986467361450195,1.908128023147583,7.252,15.900715827941896,12.778685569763184,9.928837776184082,26.933574676513672,6.07,7.505084037780762,3.699343681335449,15.701,5.555577754974365,1.828,3.740592002868652,11.519235610961914,10.054442405700684,5.837783336639404,9.84417724609375,11.916,27.15,10.241534233093262,15.479013442993164,355.6618347167969,9.90457820892334,11.481549263000488,12.0,9.235079765319824,3.0493855476379395,9.101861000061035,3.5522587299346924,19.31651306152344,40.68419647216797,2.918,7.266241550445557,11.228483200073242,1222.884765625,6.125452518463135,13.86,1292.0,63.46,3600.995849609375,12.631994247436523,10.445995330810549,26.40999984741211,268.4162292480469,7.067917823791504,9.576722145080566,15.78,29.8,21.49,18.623273849487305,9.236695289611816,26.266794204711918,32.91,
2011-08-01,10.8,42.69,9.947039604187012,1.8912423849105835,7.32,15.76519012451172,12.836994171142578,9.972219467163086,26.979537963867188,5.99,7.456452369689941,3.7776167392730713,15.65,5.574867248535156,1.86,3.693352222442627,11.561467170715332,9.880860328674316,5.717662334442139,9.706274032592772,11.669,27.24,10.15916347503662,14.966625213623049,344.3033752441406,9.90457820892334,11.579404830932615,11.899999618530272,9.36083698272705,3.0672173500061035,9.07642936706543,3.575526714324951,19.0396728515625,41.07539367675781,2.881,7.331190586090088,11.348174095153809,1228.8792724609375,5.892839431762695,14.16,1275.0,62.92,3512.844482421875,12.70486831665039,10.445995330810549,26.790000915527344,274.112060546875,7.261763095855713,9.115193367004396,15.56,30.7,21.9,18.06671714782715,9.085548400878906,26.303464889526367,32.89,
2011-08-02,10.5,43.17,9.896347045898438,1.838472962379456,7.074,15.370563507080078,12.414277076721191,9.35946273803711,26.42799568176269,5.94,7.456452369689941,3.688880920410156,15.388,5.594158172607422,1.855,3.592842102050781,11.593145370483398,9.68057346343994,5.686504364013672,9.732793807983398,11.542,27.1,10.031030654907228,14.049288749694824,341.4637451171875,9.582770347595217,11.253225326538086,11.800000190734863,8.60630989074707,2.906724452972412,8.55034065246582,3.4281625747680664,18.68670463562012,39.51061630249024,2.91,7.093926429748535,11.29581069946289,1174.928466796875,5.680905818939209,13.65,1255.0,62.06,3420.284912109375,12.437654495239258,10.445995330810549,27.149999618530277,265.8056335449219,7.172296524047852,8.953657150268555,15.12,30.69,21.3,18.075279235839844,9.186312675476074,25.753293991088867,32.32,
2011-08-03,10.2,43.4,9.941407203674316,1.766706943511963,6.971,14.896212577819824,12.268512725830078,8.757550239562988,26.473957061767575,5.87,7.310567378997803,3.621691465377808,14.711,5.63273811340332,1.828,3.568910360336304,11.645934104919434,9.647192001342772,5.452812194824219,9.504722595214844,11.388,26.5,9.976116180419922,13.520376205444336,335.0746459960937,9.418288230895996,11.031418800354004,10.84000015258789,8.724205017089844,2.8591699600219727,8.368240356445312,3.2807981967926025,18.68670463562012,39.11941909790039,2.803,6.812930107116699,11.221003532409668,1091.0050048828125,5.541337490081787,13.41,1200.0,60.82,3393.83935546875,12.09836196899414,10.538962364196776,27.1299991607666,262.2457580566406,7.067917823791504,8.976734161376953,15.19,29.18,21.09,17.818403244018555,9.001580238342285,25.07737159729004,31.46,
2011-08-04,9.77,41.76,9.321828842163086,1.64639413356781,6.719,13.83191204071045,11.661160469055176,8.079721450805664,25.09510612487793,5.27,7.01879358291626,3.6001455783843994,14.415,5.505422115325928,1.785,3.380653142929077,11.403090476989746,8.952859878540039,5.037360191345215,9.075101852416992,11.09,25.42,9.106637954711914,12.586509704589844,313.06756591796875,8.724609375,10.274681091308594,10.020000457763672,8.582731246948242,2.7551462650299072,8.108083724975586,3.2963099479675293,17.911550521850586,33.93609619140625,2.758,6.362268924713135,9.72486972808838,915.6649169921876,5.127805233001709,13.18,1100.0,57.78,3089.71630859375,11.250988006591797,10.538962364196776,25.149999618530277,240.4117126464844,6.908863067626953,8.249826431274414,14.61,27.25,20.15,17.25328826904297,8.489363670349121,23.63120651245117,29.76,
2011-08-05,9.82,43.21,9.1246919631958,1.743488311767578,6.801,13.572813987731934,11.656299591064451,8.453883171081543,25.96837615966797,5.3,7.083632469177246,3.625496625900269,14.415,5.525999546051025,1.835,3.446065187454224,11.086339950561523,9.146472930908203,5.234700202941895,9.037973403930664,11.167,25.83,8.923588752746582,12.85096836090088,323.0062255859375,8.803271293640137,10.274681091308594,9.829999923706056,8.842097282409668,2.770006895065308,8.180339813232422,3.2730414867401123,17.904626846313477,35.50087356567383,2.873,6.3887786865234375,8.976802825927734,989.0979614257812,5.308726787567139,13.01,1100.0,57.97,3045.640380859375,11.035470008850098,10.538962364196776,25.0,250.37940979003903,7.018209934234619,8.359439849853516,14.75,26.59,20.77,19.05139541625977,8.984785079956055,23.054832458496094,29.03,
2011-08-08,9.02,41.21,8.448787689208984,1.6780551671981812,6.206,12.436762809753418,10.995500564575195,7.56999397277832,24.267791748046875,4.72,6.791859149932861,3.379567861557007,13.485,5.272654533386231,1.725,3.114221811294556,10.55841827392578,8.585665702819824,4.907531261444092,8.353760719299316,10.597,24.44,7.816148281097412,11.652647018432615,299.57940673828125,7.852149963378906,9.426613807678224,9.119999885559082,8.142590522766113,2.4668514728546143,7.385435104370117,3.110165596008301,16.887239456176758,30.317550659179688,2.737,5.964624404907227,6.747563362121582,893.1854248046875,5.096789360046387,12.66,920.0,53.46,2798.815673828125,10.163603782653809,10.538962364196776,24.0,237.3264617919922,6.436673164367676,7.38446044921875,13.98,23.29,19.25,18.880149841308597,8.438980102539062,20.859384536743164,26.35,
2011-08-09,9.22,42.98,8.899391174316406,1.7730398178100586,6.555,12.915101051330566,11.777772903442385,8.161062240600586,25.646648406982425,4.96,7.00096321105957,3.4974586963653564,13.755,5.272654533386231,1.767,3.2195186614990234,10.92796230316162,9.54704761505127,4.881565093994141,8.465144157409668,10.563,25.0,8.282919883728027,11.793139457702637,317.3269958496094,8.102446556091309,9.589703559875488,10.739999771118164,8.331220626831055,2.6303164958953857,7.891282081604004,3.179969549179077,17.427078247070312,32.07792663574219,2.827,6.632663249969482,6.72512149810791,965.1198120117188,5.587860107421875,13.18,1036.0,53.84,3173.46044921875,10.447694778442385,10.538962364196776,24.0,258.9231872558594,6.834307193756104,7.903680801391602,14.36,24.7,19.59,19.8220157623291,8.816845893859863,21.928285598754883,27.71,
2011-08-10,8.87,43.06,9.614721298217772,1.8469163179397583,6.452,12.954959869384766,11.56398582458496,8.29662799835205,25.92241668701172,4.93,6.905324935913086,3.48605751991272,13.815,5.208352088928223,1.767,3.2721664905548096,10.58481502532959,9.533695220947266,4.975042343139648,8.353760719299316,10.29,24.8,8.502578735351562,11.570002555847168,324.426025390625,8.152504920959473,9.511420249938965,10.359999656677246,8.645607948303223,2.605729341506958,7.707533359527588,3.179969549179077,17.30249786376953,31.09993934631348,2.795,6.932223320007324,6.321164608001709,960.6239013671876,5.7015814781188965,13.38,1055.0,53.94,3085.30859375,10.726887702941896,10.538962364196776,23.940000534057617,252.04067993164065,6.625548362731934,7.788297653198242,14.19,25.7,20.2,21.406063079833984,9.127534866333008,21.94924736022949,27.77,
2011-08-11,8.98,45.16,9.693577766418455,1.9017964601516724,6.637,13.632606506347656,11.792351722717283,8.757550239562988,26.61184310913086,5.42,6.808067798614502,3.511408805847168,13.975,5.195492744445801,1.779,3.398202419281006,10.55841827392578,9.787391662597656,5.141222953796387,8.6189603805542,10.776,23.45,8.502578735351562,11.842724800109863,347.8528747558594,8.996358871459961,10.45734405517578,10.34000015258789,9.156485557556152,2.695686101913452,7.964457511901855,3.2730414867401123,17.30249786376953,32.273521423339844,2.889,7.125741481781006,6.298723220825195,1049.043212890625,6.032407283782959,13.96,1083.0,53.94,3310.095458984375,11.06975555419922,10.538962364196776,23.82999992370605,269.36553955078125,6.859158039093018,8.445976257324219,14.95,27.68,20.7,24.402910232543945,10.3283052444458,22.897647857666016,28.97,
2011-08-12,8.73,46.07,9.46264362335205,1.9102387428283687,6.65,13.680441856384276,11.855515480041504,9.147978782653809,26.84165382385254,5.22,7.145228385925293,3.436826705932617,13.705,5.169774055480957,1.725,3.517858028411865,10.35252857208252,9.233262062072754,4.985428333282471,8.470447540283203,10.529,22.22,8.584951400756836,11.950160026550291,327.2656555175781,9.425436973571776,11.18798828125,10.18000030517578,8.857818603515625,2.737666130065918,8.113348960876465,3.21875,16.956449508666992,32.566917419433594,2.869,6.895111083984375,6.478259086608887,1067.02685546875,5.975548267364502,14.11,1116.0,53.94,3208.720947265625,10.996285438537598,10.538962364196776,23.63999938964844,252.989990234375,7.107676982879639,8.653664588928223,14.33,29.28,21.38,22.921611785888672,11.293959617614746,22.80308532714844,28.93,
2011-08-15,8.87,47.09,10.025894165039062,1.8933532238006592,6.746,13.943528175354004,12.030425071716309,9.435379981994627,27.145002365112305,5.43,7.132260799407959,3.473376512527466,14.06,5.124762535095215,1.755,3.637514114379883,10.7273530960083,9.44690227508545,5.120450496673584,8.793991088867188,10.827,22.77,8.603254318237305,11.950160026550291,327.2656555175781,9.425436973571776,11.18798828125,10.18000030517578,8.857818603515625,2.8186264038085938,8.291436195373535,3.3040661811828613,17.47552490234375,33.447105407714844,2.971,7.324563026428223,6.904656887054443,1095.5008544921875,6.125452518463135,13.92,1153.0,55.0,3332.133544921875,11.41262435913086,10.538962364196776,24.0,264.8563232421875,7.231939792633057,8.884429931640625,14.84,29.48,21.8,21.406063079833984,10.82372760772705,23.220712661743164,29.44,
2011-08-16,8.84,48.16,9.63161849975586,1.8996853828430176,6.76,13.85184383392334,12.142178535461426,9.598058700561523,27.485116958618164,5.54,7.132260799407959,3.530418634414673,14.348,5.036027908325195,1.754,3.701329469680786,10.933245658874512,9.346760749816896,5.219120979309082,9.011454582214355,10.827,23.52,8.676473617553711,12.396431922912598,337.2043151855469,9.180623054504396,10.799699783325195,10.279999732971191,8.959991455078125,2.78564190864563,8.177577018737793,3.195481300354004,17.205608367919922,33.25150680541992,3.041,7.319261074066162,6.612911224365234,1049.043212890625,6.125452518463135,14.55,1153.0,55.46,3288.057373046875,11.275477409362791,10.538962364196776,24.049999237060547,263.432373046875,7.331346035003662,8.578666687011719,15.11,29.11,21.63,19.53089141845703,10.563421249389648,23.060083389282227,29.37,
2011-08-17,8.78,48.21,9.901979446411133,1.9524544477462769,6.876,14.08702278137207,12.569754600524902,9.603480339050291,27.58623313903809,5.59,7.304084300994873,3.53955078125,14.356,5.047603607177734,1.773,3.7731220722198486,11.207762718200684,9.486961364746094,5.198347568511963,8.958414077758789,10.886,23.28,8.557491302490234,12.677417755126951,344.3033752441406,9.396638870239258,10.983973503112791,10.539999961853027,9.305816650390623,2.8755972385406494,8.422812461853027,3.21875,17.544736862182617,35.50087356567383,3.0,7.366977214813232,6.807409286499023,1095.5008544921875,6.2546820640563965,14.52,1157.0,57.31,3318.91064453125,11.314661979675291,9.3594970703125,23.93000030517578,271.0268249511719,7.555013656616211,8.578666687011719,15.13,29.15,21.2,19.907638549804688,10.706170082092283,23.450929641723636,29.77,
2011-08-18,8.44,48.02,9.716105461120604,1.876467227935791,6.623,13.134340286254885,12.244217872619627,9.386574745178224,26.79568862915039,5.33,7.375405788421631,3.50506854057312,14.314,4.9897308349609375,1.784,3.666229724884033,11.12393283843994,8.979564666748047,5.177576065063477,8.8311185836792,10.75,22.9,8.23715877532959,11.735288619995115,330.10528564453125,9.07261562347412,10.615426063537598,10.109999656677246,9.156485557556152,2.731668710708618,8.081232070922852,3.203237533569336,17.30249786376953,33.54490280151367,2.91,7.241058349609375,6.261319637298584,1047.544677734375,5.841149806976318,14.05,1090.0,57.68,3098.53125,10.873828887939451,9.103869438171388,23.850000381469727,252.989990234375,7.187204837799072,8.33636474609375,15.51,29.14,20.49,19.39389038085937,10.244335174560549,22.273027420043945,28.31,
2011-08-19,8.64,48.59,9.614721298217772,1.838472962379456,6.446,12.915101051330566,12.289335250854492,9.142558097839355,26.565881729125977,5.41,7.505084037780762,3.4543650150299072,14.111,5.025739669799805,1.752,3.6327271461486816,10.833504676818848,9.16650104522705,4.824440956115723,8.645478248596191,10.605,22.32,8.163938522338867,11.289018630981444,327.9755554199219,9.05101203918457,10.52329158782959,10.220000267028809,9.313678741455078,2.668698787689209,7.78052282333374,3.2730414867401123,16.818031311035156,33.25150680541992,2.971,7.290099143981934,6.134148597717285,1041.550048828125,5.970377445220947,13.83,1078.0,56.18,3063.270751953125,10.697497367858888,8.83479118347168,23.799999237060547,254.6512908935547,6.933714389801025,8.105598449707031,15.58,29.7,19.96,18.92296028137207,10.294718742370604,21.9517879486084,27.57,
2011-08-22,8.14,48.11,9.575294494628906,1.8701343536376955,6.439,12.915101051330566,12.235437393188477,9.251009941101074,26.979537963867188,5.37,7.380268573760986,3.48605751991272,13.916,5.024453639984131,1.727,3.5912466049194336,10.712949752807615,9.179854393005373,4.917917728424072,8.809901237487793,10.733,22.3,8.273768424987793,11.297281265258787,337.9142150878906,9.144619941711426,10.529870986938477,10.260000228881836,9.423712730407717,2.602731466293335,7.678339958190918,3.1877262592315674,17.406314849853516,33.349308013916016,2.947,7.290099143981934,5.775075435638428,1055.037841796875,6.032407283782959,13.59,1046.0,56.13,3032.417724609375,10.52116584777832,8.812369346618652,23.809999465942383,252.75267028808597,7.092767715454102,8.007524490356445,15.61,29.5,19.66,19.8220157623291,10.6641845703125,21.91965675354004,27.72,
2011-08-23,8.31,49.9,9.687945365905762,1.8891314268112185,6.541,13.373507499694824,12.56373405456543,9.598058700561523,27.44835090637207,5.47,7.432139873504639,3.4847888946533203,14.28,5.01416540145874,1.738,3.715687990188599,10.877344131469728,9.54704761505127,5.052939414978027,8.486358642578125,10.435,22.45,8.557491302490234,11.454302787780762,344.3033752441406,9.69185733795166,11.109012603759766,10.640000343322754,10.17823886871338,2.6297178268432617,7.736729621887207,3.2265055179595947,17.579343795776367,35.01188278198242,2.967,7.654606819152832,5.782557487487793,1101.4954833984375,6.218496799468994,14.58,1084.0,56.53,2975.119140625,10.824848175048828,9.04108428955078,23.75,263.432373046875,6.913833141326904,8.509437561035156,16.09,31.83,20.3,21.406063079833984,11.335945129394531,22.647817611694336,28.52,
2011-08-24,8.14,49.71,9.580924987792969,1.9229034185409544,6.589,13.401412963867188,12.60783576965332,9.749890327453612,27.338037490844727,5.46,7.5585737228393555,3.522810220718384,14.187,5.006448745727539,1.728,3.701329469680786,10.899264335632324,9.306700706481934,5.089291095733643,8.40679931640625,10.359,22.16,8.603254318237305,11.603060722351074,339.33404541015625,9.612650871276855,10.885255813598633,11.300000190734863,9.769536972045898,2.6417126655578613,7.69293737411499,3.195481300354004,17.233291625976562,36.96785354614258,2.967,7.488922595977783,5.760114669799805,1089.50634765625,6.20298957824707,14.8,1083.0,56.81,3058.86328125,10.873828887939451,9.072479248046877,23.700000762939453,259.3978271484375,6.908863067626953,8.595973014831543,16.04,33.15,20.07,20.798133850097656,11.117620468139648,22.792381286621094,28.6,
2011-08-25,8.01,49.51,9.479540824890137,1.8469163179397583,6.541,13.241962432861328,12.539237022399902,9.419111251831056,27.37480735778809,5.37,7.424036026000977,3.511408805847168,14.051,5.052746295928955,1.689,3.589651107788086,10.64719295501709,9.02629852294922,4.943882465362549,8.454536437988281,10.359,21.95,8.365294456481934,11.677437782287598,333.65478515625,9.317428588867188,10.595681190490724,10.899999618530272,9.43156909942627,2.6537058353424072,7.763002872467041,3.1256773471832275,17.30249786376953,35.69647216796875,2.844,7.528685092926025,5.573098182678223,1062.531005859375,5.94453239440918,15.04,1064.0,56.47,2939.8583984375,10.677905082702637,8.906546592712402,23.920000076293945,255.36325073242188,7.08779764175415,8.365209579467773,15.94,31.99,19.38,19.599390029907227,10.67258071899414,22.540740966796875,28.31,
